raceId,driverId,lap,position,time,milliseconds
19,1,39,1,1:31.579,91579.0
19,1,40,9,1:31.313,91313.0
19,1,41,7,1:31.249,91249.0
19,1,42,5,1:31.263,91263.0
19,1,43,4,1:31.194,91194.0
19,1,44,3,1:31.102,91102.0
19,1,45,3,1:31.361,91361.0
19,1,46,7,1:31.314,91314.0
19,1,47,8,1:31.367,91367.0
19,1,48,10,1:31.349,91349.0
19,1,49,8,1:30.997,90997.0
19,1,50,2,1:31.369,91369.0
19,1,51,1,1:31.290,91290.0
19,1,52,10,1:31.425,91425.0
19,1,53,9,1:31.249,91249.0
19,2,1,10,1:32.097,92097.0
19,2,2,5,1:32.191,92191.0
19,2,3,6,1:32.018,92018.0
19,2,4,10,1:32.004,92004.0
19,2,5,8,1:32.141,92141.0
19,2,6,6,1:32.044,92044.0
19,2,7,1,1:32.223,92223.0
19,2,8,5,1:32.190,92190.0
19,2,9,8,1:32.218,92218.0
19,2,10,1,1:32.024,92024.0
19,2,11,3,1:32.178,92178.0
19,2,12,6,1:32.231,92231.0
19,2,13,3,1:32.054,92054.0
19,2,14,4,1:31.852,91852.0
19,2,15,3,1:32.115,92115.0
19,2,16,10,1:32.162,92162.0
19,2,17,5,1:31.961,91961.0
19,2,18,5,1:31.918,91918.0
19,2,19,6,1:32.106,92106.0
19,2,20,10,1:31.755,91755.0
19,2,21,3,1:32.040,92040.0
19,2,22,5,1:31.541,91541.0
19,2,23,9,1:31.579,91579.0
19,2,24,2,1:31.678,91678.0
19,2,25,6,1:31.791,91791.0
19,2,26,9,1:31.650,91650.0
19,2,27,5,1:31.640,91640.0
19,2,28,1,1:31.536,91536.0
19,2,29,5,1:31.691,91691.0
19,2,30,3,1:31.701,91701.0
19,2,31,1,1:31.618,91618.0
19,2,32,9,1:31.774,91774.0
19,2,33,6,1:31.795,91795.0
19,2,34,9,1:31.662,91662.0
19,2,35,8,1:31.559,91559.0
19,2,36,9,1:31.577,91577.0
19,2,37,10,1:31.694,91694.0
19,2,38,1,1:31.550,91550.0
19,2,39,9,1:31.553,91553.0
19,2,40,2,1:31.247,91247.0
19,2,41,3,1:31.412,91412.0
19,2,42,2,1:31.221,91221.0
19,2,43,10,1:31.212,91212.0
19,2,44,9,1:31.230,91230.0
19,2,45,6,1:31.423,91423.0
19,2,46,9,1:31.165,91165.0
19,2,47,5,1:31.160,91160.0
19,2,48,10,1:31.096,91096.0
19,2,49,4,1:31.416,91416.0
19,2,50,10,1:31.227,91227.0
19,2,51,8,1:31.290,91290.0
19,2,52,6,1:31.250,91250.0
19,2,53,7,1:30.927,90927.0
19,3,1,5,1:31.671,
19,3,2,10,1:31.970,91970.0
19,3,3,3,1:31.719,91719.0
19,3,4,6,1:31.489,91489.0
19,3,5,7,1:31.686,91686.0
19,3,6,2,1:31.570,91570.0
19,3,7,1,1:31.606,91606.0
19,3,8,7,1:31.592,91592.0
19,3,9,6,1:31.622,
19,3,10,6,1:31.562,91562.0
19,3,11,10,1:31.686,91686.0
19,3,12,4,1:31.416,91416.0
19,3,13,5,1:31.507,91507.0
19,3,14,5,1:31.448,91448.0
19,3,15,5,1:31.642,91642.0
19,3,16,9,1:31.260,91260.0
19,3,17,5,1:31.421,91421.0
19,3,18,7,1:31.468,91468.0
19,3,19,7,1:31.522,91522.0
19,3,20,5,1:31.191,91191.0
19,3,21,2,1:31.056,91056.0
19,3,22,4,1:31.117,91117.0
19,3,23,7,1:31.149,91149.0
19,3,24,6,1:31.224,91224.0
19,3,25,6,1:31.266,91266.0
19,3,26,7,1:31.340,91340.0
19,3,27,1,1:31.232,91232.0
19,3,28,3,1:31.216,91216.0
19,3,29,2,1:31.054,
19,3,30,1,1:31.055,91055.0
19,3,31,3,1:31.209,91209.0
19,3,32,9,1:31.095,91095.0
19,3,33,7,1:31.002,91002.0
19,3,34,5,1:31.266,91266.0
19,3,35,8,1:31.062,91062.0
19,3,36,2,1:30.999,90999.0
19,3,37,9,1:31.222,91222.0
19,3,38,9,1:30.947,90947.0
19,3,39,6,1:31.195,91195.0
19,3,40,2,1:30.734,90734.0
19,3,41,3,1:30.764,90764.0
19,3,42,10,1:30.633,90633.0
19,3,43,2,1:30.876,90876.0
19,3,44,8,1:30.849,90849.0
19,3,45,7,1:30.802,90802.0
19,3,46,5,1:30.514,90514.0
19,3,47,5,1:30.647,90647.0
19,3,48,10,1:30.684,90684.0
19,3,49,2,1:30.804,90804.0
19,3,50,3,1:30.772,90772.0
19,3,51,6,1:30.552,90552.0
19,3,52,9,1:30.905,90905.0
19,3,53,7,1:30.796,90796.0
19,4,1,9,1:30.943,90943.0
19,4,2,1,1:30.823,90823.0
19,4,3,2,1:31.010,91010.0
19,4,4,1,1:30.952,90952.0
19,4,5,7,1:31.043,91043.0
19,4,6,6,1:30.905,90905.0
19,4,7,5,1:30.820,90820.0
19,4,8,2,1:31.162,91162.0
19,4,9,1,1:30.880,90880.0
19,4,10,5,1:30.880,90880.0
19,4,11,6,1:30.979,90979.0
19,4,12,5,1:31.030,91030.0
19,4,13,1,1:30.943,90943.0
19,4,14,1,1:30.629,90629.0
19,4,15,7,1:31.049,91049.0
19,4,16,7,1:30.697,90697.0
19,4,17,8,1:30.885,90885.0
19,4,18,3,1:31.017,91017.0
19,4,19,7,1:30.614,90614.0
19,4,20,3,1:30.393,90393.0
19,4,21,9,1:30.445,90445.0
19,4,22,1,1:30.595,90595.0
19,4,23,6,1:30.512,90512.0
19,4,24,7,1:30.780,90780.0
19,4,25,3,1:30.700,90700.0
19,4,26,6,1:30.657,90657.0
19,4,27,8,1:30.515,90515.0
19,4,28,7,1:30.495,90495.0
19,4,29,4,1:30.445,90445.0
19,4,30,7,1:30.722,90722.0
19,4,31,1,1:30.532,90532.0
19,4,32,5,1:30.471,90471.0
19,4,33,2,1:30.751,90751.0
19,4,34,6,1:30.430,90430.0
19,4,35,4,1:30.395,90395.0
19,4,36,7,1:30.472,90472.0
19,4,37,4,1:30.324,90324.0
19,4,38,6,1:30.400,90400.0
19,4,39,8,1:30.566,90566.0
19,4,40,8,1:30.198,90198.0
19,4,41,2,1:30.143,90143.0
19,4,42,2,1:30.118,90118.0
19,4,43,3,1:29.984,89984.0
19,4,44,10,1:30.078,90078.0
19,4,45,10,1:30.104,90104.0
19,4,46,2,1:30.105,90105.0
19,4,47,5,1:30.288,90288.0
19,4,48,7,1:30.019,90019.0
19,4,49,8,1:30.114,90114.0
19,4,50,8,1:30.123,90123.0
19,4,51,7,1:30.114,90114.0
19,4,52,4,1:30.194,90194.0
19,4,53,8,1:30.300,90300.0
19,5,1,4,1:31.329,91329.0
19,5,2,10,1:31.332,91332.0
19,5,3,4,1:31.300,91300.0
19,5,4,5,1:31.174,91174.0
19,5,5,5,1:31.478,91478.0
19,5,6,3,1:31.177,91177.0
19,5,7,4,1:31.161,91161.0
19,5,8,7,1:31.326,91326.0
19,5,9,10,1:31.255,91255.0
19,5,10,6,1:31.263,91263.0
19,5,11,6,1:31.248,91248.0
19,5,12,3,1:31.190,91190.0
19,5,13,2,1:31.442,
19,5,14,4,1:31.298,91298.0
19,5,15,8,1:30.998,90998.0
19,5,16,9,1:31.160,91160.0
19,5,17,10,1:31.216,91216.0
19,5,18,1,1:31.296,91296.0
19,5,19,1,1:31.315,91315.0
19,5,20,3,1:30.903,90903.0
19,5,21,8,1:30.814,90814.0
19,5,22,8,1:31.144,91144.0
19,5,23,3,1:30.934,90934.0
19,5,24,10,1:30.889,90889.0
19,5,25,10,1:30.849,90849.0
19,5,26,5,1:30.889,90889.0
19,5,27,4,1:30.942,90942.0
19,5,28,6,1:30.927,90927.0
19,5,29,3,1:30.944,
19,5,30,9,1:30.760,90760.0
19,5,31,5,1:30.856,90856.0
19,5,32,9,1:30.791,90791.0
19,5,33,4,1:30.874,90874.0
19,5,34,7,1:30.980,90980.0
19,5,35,7,1:30.999,90999.0
19,5,36,10,1:30.682,90682.0
19,5,37,5,1:30.779,90779.0
19,5,38,8,1:30.777,90777.0
19,5,39,4,1:30.731,90731.0
19,5,40,1,1:30.607,90607.0
19,5,41,8,1:30.382,90382.0
19,5,42,9,1:30.536,90536.0
19,5,43,7,1:30.651,90651.0
19,5,44,7,1:30.586,90586.0
19,5,45,3,1:30.521,90521.0
19,5,46,1,1:30.477,90477.0
19,5,47,3,1:30.679,90679.0
19,5,48,9,1:30.599,90599.0
19,5,49,4,1:30.492,90492.0
19,5,50,8,1:30.704,90704.0
19,5,51,8,1:30.683,90683.0
19,5,52,9,1:30.475,90475.0
19,5,53,3,1:30.530,90530.0
19,6,1,9,1:32.451,92451.0
19,6,2,6,1:32.449,92449.0
19,6,3,5,1:32.306,92306.0
19,6,4,2,1:32.407,92407.0
19,6,5,1,1:32.690,92690.0
19,6,6,10,1:32.592,92592.0
19,6,7,8,1:32.508,92508.0
19,6,8,6,1:32.492,92492.0
19,6,9,7,1:32.444,92444.0
19,6,10,10,1:32.706,92706.0
19,6,11,5,1:32.367,92367.0
19,6,12,5,1:32.391,92391.0
19,6,13,7,1:32.445,92445.0
19,6,14,7,1:32.117,570660.0
19,6,15,10,1:32.344,92344.0
19,6,16,1,1:32.268,92268.0
19,6,17,4,1:32.462,92462.0
19,6,18,3,1:32.321,92321.0
19,6,19,5,1:32.445,92445.0
19,6,20,1,1:32.138,92138.0
19,6,21,9,1:32.202,92202.0
19,6,22,3,1:31.874,91874.0
19,6,23,6,1:32.018,92018.0
19,6,24,2,1:32.135,92135.0
19,6,25,9,1:32.155,92155.0
19,6,26,5,1:32.099,92099.0
19,6,27,2,1:32.148,92148.0
19,6,28,8,1:32.011,92011.0
19,6,29,9,1:31.846,91846.0
19,6,30,4,1:32.202,92202.0
19,6,31,3,1:32.131,92131.0
19,6,32,2,1:31.970,91970.0
19,6,33,5,1:31.865,91865.0
19,6,34,3,1:32.109,92109.0
19,6,35,3,1:32.017,92017.0
19,6,36,4,1:31.972,91972.0
19,6,37,2,1:31.722,91722.0
19,6,38,9,1:31.861,91861.0
19,6,39,9,1:31.789,91789.0
19,6,40,3,1:31.755,91755.0
19,6,41,8,1:31.708,91708.0
19,6,42,7,1:31.748,91748.0
19,6,43,1,1:31.586,91586.0
19,6,44,10,1:31.622,91622.0
19,6,45,4,1:31.800,91800.0
19,6,46,9,1:31.685,91685.0
19,6,47,9,1:31.459,91459.0
19,6,48,8,1:31.617,91617.0
19,6,49,10,1:31.493,91493.0
19,6,50,4,1:31.660,91660.0
19,6,51,8,1:31.599,91599.0
19,6,52,3,1:31.559,91559.0
19,6,53,1,1:31.528,91528.0
19,7,1,4,1:32.623,92623.0
19,7,2,10,1:32.505,92505.0
19,7,3,2,1:32.566,92566.0
19,7,4,3,1:32.319,92319.0
19,7,5,1,1:32.483,92483.0
19,7,6,2,1:32.617,92617.0
19,7,7,8,1:32.221,92221.0
19,7,8,7,1:32.163,92163.0
19,7,9,1,1:32.389,92389.0
19,7,10,3,1:32.358,92358.0
19,7,11,6,1:32.368,92368.0
19,7,12,4,1:32.334,92334.0
19,7,13,1,1:32.384,92384.0
19,7,14,6,1:32.230,92230.0
19,7,15,3,1:32.312,92312.0
19,7,16,2,1:32.427,92427.0
19,7,17,7,1:32.464,92464.0
19,7,18,2,1:32.342,92342.0
19,7,19,7,1:32.382,92382.0
19,7,20,5,1:31.967,91967.0
19,7,21,10,1:32.021,92021.0
19,7,22,5,1:32.077,92077.0
19,7,23,6,1:32.146,92146.0
19,7,24,8,1:32.064,92064.0
19,7,25,10,1:31.928,91928.0
19,7,26,9,1:32.242,92242.0
19,7,27,10,1:31.868,91868.0
19,7,28,8,1:32.006,92006.0
19,7,29,7,1:32.004,92004.0
19,7,30,4,1:32.204,92204.0
19,7,31,1,1:31.863,91863.0
19,7,32,8,1:32.141,92141.0
19,7,33,4,1:32.052,92052.0
19,7,34,5,1:31.861,91861.0
19,7,35,5,1:32.059,92059.0
19,7,36,10,1:31.939,91939.0
19,7,37,8,1:31.838,91838.0
19,7,38,1,1:32.098,92098.0
19,7,39,5,1:31.761,91761.0
19,7,40,9,1:31.568,91568.0
19,7,41,4,1:31.586,91586.0
19,7,42,8,1:31.743,91743.0
19,7,43,2,1:31.675,91675.0
19,7,44,4,1:31.645,91645.0
19,7,45,8,1:31.679,91679.0
19,7,46,5,1:31.724,91724.0
19,7,47,3,1:31.489,91489.0
19,7,48,5,1:31.621,91621.0
19,7,49,1,1:31.563,91563.0
19,7,50,9,1:31.581,91581.0
19,7,51,6,1:31.521,91521.0
19,7,52,4,1:31.633,91633.0
19,7,53,3,1:31.576,91576.0
19,8,1,9,1:32.223,92223.0
19,8,2,1,1:32.102,92102.0
19,8,3,9,1:32.305,92305.0
19,8,4,3,1:32.290,92290.0
19,8,5,1,1:32.163,92163.0
19,8,6,6,1:32.179,92179.0
19,8,7,3,1:31.984,91984.0
19,8,8,2,1:32.193,92193.0
19,8,9,9,1:32.288,92288.0
19,8,10,5,1:32.233,92233.0
19,8,11,4,1:32.374,92374.0
19,8,12,9,1:32.033,92033.0
19,8,13,8,1:32.162,92162.0
19,8,14,1,1:32.167,92167.0
19,8,15,5,1:32.202,92202.0
19,8,16,9,1:32.152,92152.0
19,8,17,4,1:32.100,92100.0
19,8,18,8,1:32.009,92009.0
19,8,19,1,1:31.937,91937.0
19,8,20,7,1:31.900,91900.0
19,8,21,8,1:31.874,91874.0
19,8,22,5,1:31.575,91575.0
19,8,23,7,1:31.803,91803.0
19,8,24,9,1:31.686,91686.0
19,8,25,1,1:31.915,91915.0
19,8,26,3,1:31.722,91722.0
19,8,27,5,1:31.553,91553.0
19,8,28,10,1:31.706,91706.0
19,8,29,8,1:31.716,91716.0
19,8,30,8,1:31.688,91688.0
19,8,31,10,1:31.817,91817.0
19,8,32,8,1:31.778,91778.0
19,8,33,2,1:31.667,91667.0
19,8,34,9,1:31.607,91607.0
19,8,35,9,1:31.659,91659.0
19,8,36,3,1:31.476,91476.0
19,8,37,6,1:31.846,91846.0
19,8,38,6,1:31.802,91802.0
19,8,39,7,1:31.714,91714.0
19,8,40,5,1:31.624,
19,8,41,5,1:31.326,91326.0
19,8,42,8,1:31.569,91569.0
19,8,43,4,1:31.345,91345.0
19,8,44,3,1:31.484,91484.0
19,8,45,7,1:31.309,91309.0
19,8,46,2,1:31.298,
19,8,47,2,1:31.419,91419.0
19,8,48,5,1:31.568,91568.0
19,8,49,3,1:31.341,91341.0
19,8,50,8,1:31.543,91543.0
19,8,51,2,1:31.379,91379.0
19,8,52,5,1:31.167,91167.0
19,8,53,4,1:31.219,91219.0
19,9,1,5,1:31.515,91515.0
19,9,2,4,1:31.231,91231.0
19,9,3,3,1:31.172,91172.0
19,9,4,1,1:31.340,91340.0
19,9,5,2,1:31.407,91407.0
19,9,6,3,1:31.245,91245.0
19,9,7,3,1:31.241,91241.0
19,9,8,8,1:31.398,91398.0
19,9,9,8,1:31.006,91006.0
19,9,10,10,1:31.173,91173.0
19,9,11,5,1:30.990,90990.0
19,9,12,2,1:31.228,91228.0
19,9,13,4,1:31.416,91416.0
19,9,14,8,1:31.024,91024.0
19,9,15,1,1:31.292,91292.0
19,9,16,2,1:31.231,91231.0
19,9,17,10,1:31.033,91033.0
19,9,18,1,1:31.164,91164.0
19,9,19,9,1:31.077,91077.0
19,9,20,7,1:31.051,91051.0
19,9,21,5,1:30.661,90661.0
19,9,22,9,1:30.853,90853.0
19,9,23,5,1:30.913,90913.0
19,9,24,1,1:30.904,90904.0
19,9,25,4,1:30.723,90723.0
19,9,26,1,1:30.797,90797.0
19,9,27,4,1:30.604,90604.0
19,9,28,7,1:30.826,90826.0
19,9,29,5,1:30.970,90970.0
19,9,30,10,1:30.896,90896.0
19,9,31,9,1:30.683,90683.0
19,9,32,1,1:30.965,90965.0
19,9,33,8,1:30.655,90655.0
19,9,34,5,1:30.831,90831.0
19,9,35,8,1:30.801,90801.0
19,9,36,4,1:30.820,90820.0
19,9,37,8,1:30.812,90812.0
19,9,38,2,1:30.678,90678.0
19,9,39,6,1:30.645,90645.0
19,9,40,5,1:30.606,90606.0
19,9,41,1,1:30.536,90536.0
19,9,42,9,1:30.267,90267.0
19,9,43,2,1:30.292,90292.0
19,9,44,5,1:30.674,90674.0
19,9,45,7,1:30.544,90544.0
19,9,46,6,1:30.371,90371.0
19,9,47,2,1:30.435,90435.0
19,9,48,4,1:30.630,90630.0
19,9,49,6,1:30.471,90471.0
19,9,50,2,1:30.572,90572.0
19,9,51,7,1:30.537,90537.0
19,9,52,7,1:30.508,90508.0
19,9,53,5,1:30.374,90374.0
19,10,1,4,1:31.466,91466.0
19,10,2,6,1:31.445,91445.0
19,10,3,9,1:31.359,91359.0
19,10,4,5,1:31.777,91777.0
19,10,5,3,1:31.611,91611.0
19,10,6,8,1:31.637,91637.0
19,10,7,4,1:31.585,91585.0
19,10,8,10,1:31.702,91702.0
19,10,9,5,1:31.476,91476.0
19,10,10,9,1:31.384,91384.0
19,10,11,8,1:31.399,91399.0
19,10,12,10,1:31.695,91695.0
19,10,13,1,1:31.701,91701.0
19,10,14,10,1:31.705,91705.0
19,10,15,4,1:31.388,91388.0
19,10,16,3,1:31.667,91667.0
19,10,17,7,1:31.470,91470.0
19,10,18,6,1:31.450,91450.0
19,10,19,1,1:31.415,91415.0
19,10,20,4,1:31.185,91185.0
19,10,21,7,1:31.103,91103.0
19,10,22,2,1:30.985,90985.0
19,10,23,10,1:31.059,91059.0
19,10,24,4,1:31.064,91064.0
19,10,25,4,1:31.082,91082.0
19,10,26,8,1:31.252,91252.0
19,10,27,10,1:31.250,91250.0
19,10,28,4,1:31.127,91127.0
19,10,29,6,1:31.114,91114.0
19,10,30,4,1:30.932,90932.0
19,10,31,6,1:31.181,91181.0
19,10,32,10,1:31.189,91189.0
19,10,33,7,1:30.880,90880.0
19,10,34,1,1:30.990,90990.0
19,10,35,3,1:31.073,91073.0
19,10,36,1,1:30.946,90946.0
19,10,37,3,1:30.949,90949.0
19,10,38,6,1:30.932,90932.0
19,10,39,9,1:31.136,91136.0
19,10,40,10,1:30.641,90641.0
19,10,41,1,1:30.837,90837.0
19,10,42,3,1:30.609,90609.0
19,10,43,2,1:30.783,90783.0
19,10,44,7,1:30.754,90754.0
19,10,45,9,1:30.742,90742.0
19,10,46,10,1:30.795,90795.0
19,10,47,8,1:30.630,90630.0
19,10,48,8,1:30.637,90637.0
19,10,49,6,1:30.730,90730.0
19,10,50,5,1:30.698,90698.0
19,10,51,4,1:30.544,90544.0
19,10,52,2,1:30.718,90718.0
19,10,53,5,1:30.645,90645.0
20,1,1,3,1:32.453,92453.0
20,1,2,4,1:32.355,92355.0
20,1,3,10,1:32.623,92623.0
20,1,4,8,1:32.665,92665.0
20,1,5,7,1:32.261,92261.0
20,1,6,3,1:32.514,92514.0
20,1,7,9,1:32.373,92373.0
20,1,8,3,1:32.393,92393.0
20,1,9,1,1:32.381,92381.0
20,1,10,10,1:32.412,92412.0
20,1,11,1,1:32.459,92459.0
20,1,12,1,1:32.350,92350.0
20,1,13,3,1:32.319,92319.0
20,1,14,6,1:32.535,92535.0
20,1,15,8,1:32.433,92433.0
20,1,16,8,1:32.109,92109.0
20,1,17,1,1:32.235,92235.0
20,1,18,7,1:32.322,92322.0
20,1,19,8,1:32.380,92380.0
20,1,20,5,1:32.238,92238.0
20,1,21,5,1:32.155,92155.0
20,1,22,6,1:32.192,92192.0
20,1,23,6,1:31.848,91848.0
20,1,24,4,1:32.055,92055.0
20,1,25,1,1:32.103,92103.0
20,1,26,10,1:31.991,91991.0
20,1,27,7,1:32.062,92062.0
20,1,28,4,1:32.149,92149.0
20,1,29,8,1:32.090,570660.0
20,1,30,2,1:32.071,92071.0
20,1,31,4,1:31.958,91958.0
20,1,32,2,1:32.070,92070.0
20,1,33,3,1:31.961,91961.0
20,1,34,1,1:32.074,92074.0
20,1,35,2,1:32.036,92036.0
20,1,36,1,1:32.222,92222.0
20,1,37,8,1:32.019,92019.0
20,1,38,1,1:31.988,91988.0
20,1,39,8,1:31.975,91975.0
20,1,40,7,1:31.850,91850.0
20,1,41,3,1:31.460,91460.0
20,1,42,8,1:31.876,91876.0
20,1,43,1,1:31.714,91714.0
20,1,44,9,1:31.609,91609.0
20,1,45,8,1:31.631,91631.0
20,1,46,9,1:31.698,91698.0
20,1,47,2,1:31.701,91701.0
20,1,48,7,1:31.714,91714.0
20,1,49,8,1:31.693,91693.0
20,1,50,7,1:31.690,91690.0
20,1,51,7,1:31.805,91805.0
20,1,52,7,1:31.754,91754.0
20,1,53,3,1:31.456,91456.0
20,1,54,8,1:31.481,91481.0
20,1,55,10,1:31.716,91716.0
20,1,56,4,1:31.530,91530.0
20,1,57,9,1:31.675,91675.0
20,1,58,7,1:31.522,91522.0
20,2,1,2,1:32.321,92321.0
20,2,2,3,1:32.560,92560.0
20,2,3,5,1:32.356,92356.0
20,2,4,3,1:32.240,92240.0
20,2,5,7,1:32.371,92371.0
20,2,6,1,1:32.324,92324.0
20,2,7,4,1:32.230,92230.0
20,2,8,4,1:32.264,92264.0
20,2,9,5,1:32.017,92017.0
20,2,10,1,1:32.378,92378.0
20,2,11,2,1:32.318,92318.0
20,2,12,4,1:32.334,92334.0
20,2,13,5,1:32.155,92155.0
20,2,14,10,1:32.238,92238.0
20,2,15,9,1:32.205,92205.0
20,2,16,7,1:32.543,92543.0
20,2,17,10,1:32.137,92137.0
20,2,18,8,1:32.314,92314.0
20,2,19,7,1:32.096,92096.0
20,2,20,10,1:31.892,91892.0
20,2,21,6,1:32.047,92047.0
20,2,22,5,1:31.920,91920.0
20,2,23,8,1:32.049,92049.0
20,2,24,4,1:31.921,91921.0
20,2,25,10,1:31.742,91742.0
20,2,26,6,1:31.943,91943.0
20,2,27,6,1:32.003,92003.0
20,2,28,9,1:31.877,91877.0
20,2,29,7,1:31.739,91739.0
20,2,30,4,1:32.062,92062.0
20,2,31,9,1:31.837,91837.0
20,2,32,3,1:31.786,91786.0
20,2,33,9,1:31.667,91667.0
20,2,34,3,1:31.932,91932.0
20,2,35,2,1:31.670,91670.0
20,2,36,1,1:31.839,91839.0
20,2,37,7,1:31.764,91764.0
20,2,38,8,1:31.707,91707.0
20,2,39,8,1:31.913,91913.0
20,2,40,10,1:31.518,91518.0
20,2,41,8,1:31.495,91495.0
20,2,42,8,1:31.613,91613.0
20,2,43,4,1:31.225,91225.0
20,2,44,4,1:31.323,91323.0
20,2,45,4,1:31.483,91483.0
20,2,46,2,1:31.474,91474.0
20,2,47,7,1:31.568,91568.0
20,2,48,8,1:31.407,91407.0
20,2,49,10,1:31.395,91395.0
20,2,50,9,1:31.299,91299.0
20,2,51,3,1:31.419,91419.0
20,2,52,1,1:31.287,91287.0
20,2,53,2,1:31.419,91419.0
20,2,54,6,1:31.693,91693.0
20,2,55,1,1:31.379,91379.0
20,2,56,7,1:31.312,91312.0
20,2,57,9,1:31.429,91429.0
20,2,58,3,1:31.314,91314.0
20,3,1,1,1:32.246,92246.0
20,3,2,7,1:32.169,92169.0
20,3,3,9,1:32.154,92154.0
20,3,4,7,1:32.306,92306.0
20,3,5,10,1:32.118,92118.0
20,3,6,1,1:32.214,92214.0
20,3,7,7,1:32.227,92227.0
20,3,8,3,1:32.065,92065.0
20,3,9,10,1:32.004,92004.0
20,3,10,6,1:32.052,92052.0
20,3,11,7,1:32.092,92092.0
20,3,12,4,1:32.095,92095.0
20,3,13,6,1:32.001,92001.0
20,3,14,5,1:32.185,92185.0
20,3,15,3,1:32.138,92138.0
20,3,16,7,1:31.867,91867.0
20,3,17,4,1:32.049,92049.0
20,3,18,6,1:32.125,92125.0
20,3,19,5,1:32.162,92162.0
20,3,20,3,1:31.991,91991.0
20,3,21,2,1:31.764,91764.0
20,3,22,6,1:31.948,91948.0
20,3,23,8,1:31.836,91836.0
20,3,24,8,1:32.029,92029.0
20,3,25,2,1:31.869,91869.0
20,3,26,1,1:31.709,91709.0
20,3,27,5,1:31.943,91943.0
20,3,28,9,1:31.779,91779.0
20,3,29,2,1:31.849,91849.0
20,3,30,2,1:31.826,91826.0
20,3,31,4,1:31.858,91858.0
20,3,32,8,1:31.810,91810.0
20,3,33,3,1:31.648,91648.0
20,3,34,1,1:31.580,91580.0
20,3,35,10,1:31.757,91757.0
20,3,36,3,1:31.700,91700.0
20,3,37,2,1:31.635,91635.0
20,3,38,9,1:31.737,91737.0
20,3,39,5,1:31.573,91573.0
20,3,40,1,1:31.607,91607.0
20,3,41,2,1:31.274,91274.0
20,3,42,4,1:31.527,91527.0
20,3,43,6,1:31.425,91425.0
20,3,44,1,1:31.530,91530.0
20,3,45,9,1:31.304,91304.0
20,3,46,5,1:31.315,91315.0
20,3,47,6,1:31.342,91342.0
20,3,48,4,1:31.172,91172.0
20,3,49,9,1:31.224,91224.0
20,3,50,4,1:31.528,91528.0
20,3,51,2,1:31.278,91278.0
20,3,52,1,1:31.150,91150.0
20,3,53,4,1:31.304,91304.0
20,3,54,5,1:31.358,91358.0
20,3,55,3,1:31.307,91307.0
20,3,56,3,1:31.272,91272.0
20,3,57,5,1:31.321,
20,3,58,8,1:31.374,91374.0
20,4,1,7,1:31.876,91876.0
20,4,2,4,1:31.664,91664.0
20,4,3,6,1:31.767,91767.0
20,4,4,2,1:31.942,91942.0
20,4,5,8,1:31.741,91741.0
20,4,6,2,1:32.019,92019.0
20,4,7,1,1:31.846,91846.0
20,4,8,10,1:31.949,91949.0
20,4,9,6,1:32.043,92043.0
20,4,10,10,1:31.833,91833.0
20,4,11,4,1:31.951,91951.0
20,4,12,3,1:31.602,91602.0
20,4,13,9,1:31.857,91857.0
20,4,14,4,1:31.643,91643.0
20,4,15,1,1:31.581,91581.0
20,4,16,3,1:31.680,91680.0
20,4,17,10,1:31.812,91812.0
20,4,18,4,1:31.783,91783.0
20,4,19,10,1:31.792,91792.0
20,4,20,9,1:31.525,91525.0
20,4,21,10,1:31.409,91409.0
20,4,22,6,1:31.479,91479.0
20,4,23,3,1:31.469,91469.0
20,4,24,10,1:31.608,91608.0
20,4,25,6,1:31.509,91509.0
20,4,26,10,1:31.198,91198.0
20,4,27,2,1:31.360,91360.0
20,4,28,7,1:31.356,91356.0
20,4,29,4,1:31.465,91465.0
20,4,30,7,1:31.651,91651.0
20,4,31,10,1:31.478,91478.0
20,4,32,2,1:31.498,91498.0
20,4,33,9,1:31.534,91534.0
20,4,34,5,1:31.267,91267.0
20,4,35,9,1:31.334,91334.0
20,4,36,9,1:31.305,91305.0
20,4,37,4,1:31.252,91252.0
20,4,38,6,1:31.243,91243.0
20,4,39,1,1:31.172,91172.0
20,4,40,1,1:31.080,91080.0
20,4,41,8,1:30.981,90981.0
20,4,42,6,1:31.164,91164.0
20,4,43,10,1:31.153,91153.0
20,4,44,5,1:30.919,90919.0
20,4,45,4,1:30.999,90999.0
20,4,46,5,1:31.167,91167.0
20,4,47,3,1:31.094,91094.0
20,4,48,10,1:31.251,91251.0
20,4,49,10,1:30.978,90978.0
20,4,50,5,1:30.997,90997.0
20,4,51,8,1:31.142,91142.0
20,4,52,8,1:30.775,90775.0
20,4,53,10,1:30.888,90888.0
20,4,54,10,1:30.782,90782.0
20,4,55,3,1:31.093,91093.0
20,4,56,8,1:30.949,90949.0
20,4,57,10,1:31.074,91074.0
20,4,58,9,1:30.989,90989.0
20,5,1,8,1:32.128,92128.0
20,5,2,6,1:32.157,92157.0
20,5,3,2,1:32.378,92378.0
20,5,4,1,1:32.158,92158.0
20,5,5,8,1:32.214,92214.0
20,5,6,5,1:32.394,92394.0
20,5,7,3,1:32.526,92526.0
20,5,8,4,1:32.117,92117.0
20,5,9,10,1:32.351,92351.0
20,5,10,8,1:32.017,92017.0
20,5,11,3,1:32.302,92302.0
20,5,12,7,1:32.270,92270.0
20,5,13,7,1:32.126,92126.0
