Driver,LapNumber,Stint,Compound,Team,driver_sai,field_median_lag1,field_pace_trend,form_vs_baseline,gap_expanding,gap_roll3_mean,race_progress,team_aston_martin,tracktemp_dev_x_tyrelife,tyre_life,tyrelife_x_medium,target_laptime,target_pit_next_lap,target_laptime_fuel_corrected
RUS,11,1,SOFT,ALPINE,0.0,91.08250000000001,0.09900000000001796,0.16509999999999253,0.4144000000000034,0.38350000000000267,0.2,0.0,-8.811999999999927,11.0,0.0,91.539,0,91.574532870584
RUS,12,1,SOFT,ALPINE,0.0,91.3165,0.23399999999999466,-0.17445454545455163,0.3969545454545482,0.365500000000002,0.21818181818181817,0.0,-2.413090909090812,12.0,0.0,91.539,0,91.57808615764239
RUS,13,1,SOFT,ALPINE,0.0,91.3475,0.0309999999999917,-0.1883333333333314,0.3798333333333363,0.3311666666666658,0.23636363636363636,0.0,45.48581818181823,13.0,0.0,91.958,0,92.0006394447008
RUS,14,1,SOFT,ALPINE,0.0,91.37950000000001,0.03200000000001069,0.1833846153846045,0.39511538461538664,0.33083333333333087,0.2545454545454545,0.0,23.784727272727366,14.0,0.0,91.959,0,92.0051927317592
RUS,15,1,SOFT,ALPINE,0.0,91.569,0.18949999999999534,-0.004750000000001364,0.39475000000000193,0.38666666666666555,0.2727272727272727,0.0,-6.0163636363635575,15.0,0.0,92.06,0,92.10974601881759
RUS,16,1,SOFT,ALPINE,0.0,91.64099999999999,0.07199999999998852,0.022633333333341943,0.3963666666666692,0.46250000000000097,0.2909090909090909,0.0,1.5825454545455386,16.0,0.0,92.084,0,92.137299305876
RUS,17,1,SOFT,ALPINE,0.0,91.626,-0.014999999999986358,0.05778124999999612,0.4002187500000023,0.4223333333333367,0.3090909090909091,0.0,-62.91854545454532,17.0,0.0,92.102,0,92.1588525929344
RUS,18,1,SOFT,ALPINE,0.0,91.73349999999999,0.1074999999999875,-0.02985294117646181,0.3983529411764734,0.41516666666667373,0.32727272727272727,0.0,53.980363636363705,18.0,0.0,92.577,1,92.63740587999278
RUS,19,2,MEDIUM,ALPINE,0.0,91.87299999999999,0.13949999999999818,0.2886666666666713,0.41533333333333644,0.5101666666666725,0.34545454545454546,0.0,-1.0010909090909053,1.0,1.0,90.804,0,90.86795916705118
RUS,20,2,MEDIUM,ALPINE,0.0,91.015,-0.8579999999999899,-0.5933684210526331,0.3823684210526346,0.2871666666666736,0.36363636363636365,0.0,4.197818181818192,2.0,2.0,91.049,0,91.1165124541096
RUS,21,2,MEDIUM,ALPINE,0.0,91.1575,0.1424999999999983,-0.46632499999999555,0.3578250000000033,0.1281666666666723,0.38181818181818183,0.0,1.4967272727272842,3.0,3.0,91.236,0,91.30706574116799
RUS,22,2,MEDIUM,ALPINE,0.0,91.3005,0.14300000000000068,-0.40221428571428436,0.337714285714289,-0.12799999999999537,0.4,0.0,-14.004363636363621,4.0,4.0,91.051,0,91.12561902822638
RUS,23,2,MEDIUM,ALPINE,0.0,91.2485,-0.0519999999999925,-0.5108863636363716,0.31338636363636657,-0.12349999999999757,0.41818181818181815,0.0,9.994545454545474,5.0,5.0,91.232,0,91.31017231528479
RUS,24,2,MEDIUM,ALPINE,0.0,91.2305,-0.018000000000000682,-0.2983260869565313,0.29982608695652424,-0.08683333333333583,0.43636363636363634,0.0,-4.206545454545406,6.0,6.0,91.132,0,91.21372560234319
RUS,25,2,MEDIUM,ALPINE,0.0,91.3245,0.09399999999999409,-0.471812499999998,0.2793125000000026,-0.12950000000000253,0.45454545454545453,0.0,0.6923636363636732,7.0,7.0,91.257,0,91.34227888940158
RUS,26,2,MEDIUM,ALPINE,0.0,91.4735,0.1490000000000009,-0.475979999999999,0.25948000000000265,-0.13583333333333295,0.4727272727272727,0.0,-35.20872727272723,8.0,8.0,91.419,0,91.50783217645998
RUS,27,2,MEDIUM,ALPINE,0.0,91.5395,0.0660000000000025,-0.3653653846153938,0.24486538461538687,-0.17649999999999957,0.4909090909090909,0.0,-30.609818181818135,9.0,9.0,91.406,0,91.49838546351839
RUS,28,2,MEDIUM,ALPINE,0.0,91.3665,-0.17300000000000182,-0.19775925925925772,0.23725925925926158,-0.09916666666666647,0.509090909090909,0.0,31.989090909090976,10.0,10.0,91.312,0,91.40793875057678
RUS,29,2,MEDIUM,ALPINE,0.0,90.64099999999999,-0.7255000000000109,0.418250000000004,0.2527500000000025,0.1966666666666678,0.5272727272727272,0.0,7.688000000000073,11.0,11.0,91.47,0,91.56949203763519
RUS,30,2,MEDIUM,ALPINE,0.0,90.9255,0.2845000000000084,0.28168965517241074,0.2628103448275886,0.41833333333333655,0.5454545454545454,0.0,23.986909090909137,12.0,12.0,91.579,0,91.68204532469358
RUS,31,2,MEDIUM,ALPINE,0.0,90.9385,0.01300000000000523,0.3650999999999868,0.2754000000000019,0.6186666666666648,0.5636363636363636,0.0,44.18581818181821,13.0,13.0,91.562,0,91.66859861175197
RUS,32,2,MEDIUM,ALPINE,0.0,90.9365,-0.0020000000000095497,0.3388064516129037,0.2866935483870987,0.6034999999999968,0.5818181818181818,0.0,-4.215272727272634,14.0,14.0,91.994,0,92.10415189881037
RUS,33,2,MEDIUM,ALPINE,0.0,90.9525,0.016000000000005343,0.7312187499999974,0.31028125000000184,0.7691666666666634,0.6,0.0,19.483636363636485,15.0,15.0,91.578,0,91.69170518586878
RUS,34,2,MEDIUM,ALPINE,0.0,91.0295,0.07699999999999818,0.23100000000000231,0.3175000000000019,0.7385000000000019,0.6181818181818182,0.0,15.982545454545516,16.0,16.0,91.853,0,91.97025847292717
RUS,35,2,MEDIUM,ALPINE,0.0,91.0955,0.0660000000000025,0.4270588235294033,0.3304411764705899,0.7824999999999989,0.6363636363636364,0.0,-5.118545454545341,17.0,17.0,91.849,0,91.96981175998557
RUS,36,2,MEDIUM,ALPINE,0.0,91.132,0.03650000000000375,0.3755142857142829,0.34148571428571584,0.674333333333332,0.6545454545454545,0.0,-61.21963636363627,18.0,18.0,91.864,1,91.98836504704398
RUS,37,3,HARD,ALPINE,0.0,91.12049999999999,-0.011500000000012278,0.39084722222223195,0.35265277777777965,0.7393333333333345,0.6727272727272727,0.0,2.3989090909090933,1.0,0.0,91.205,0,91.33291833410237
RUS,38,3,HARD,ALPINE,0.0,91.1695,0.049000000000006594,-0.3085810810810839,0.3440810810810829,0.49866666666666976,0.6909090909090909,0.0,-5.802181818181808,2.0,0.0,91.353,0,91.48447162116076
RUS,39,3,HARD,ALPINE,0.0,91.241,0.07150000000000034,-0.22597368421053315,0.3379736842105279,0.29700000000000176,0.7090909090909091,0.0,6.2967272727272885,3.0,0.0,91.707,0,91.84202490821917
RUS,40,3,HARD,ALPINE,0.0,91.10300000000001,-0.13799999999999102,0.25920512820511205,0.34479487179487295,0.2504999999999929,0.7272727272727273,0.0,13.595636363636373,4.0,0.0,91.44,0,91.57857819527757
RUS,41,3,HARD,ALPINE,0.0,91.173,0.06999999999999318,-0.07585000000000514,0.34285000000000104,0.32766666666665856,0.7454545454545455,0.0,-0.005454545454526283,5.0,0.0,91.42,0,91.56213148233597
RUS,42,3,HARD,ALPINE,0.0,91.2875,0.1144999999999925,-0.20521951219511575,0.33771951219512314,0.3344999999999961,0.7636363636363637,0.0,26.39345454545456,6.0,0.0,91.635,0,91.78068476939437
RUS,43,3,HARD,ALPINE,0.0,91.2235,-0.06399999999999295,0.07202380952381204,0.3394761904761917,0.2703333333333357,0.7818181818181819,0.0,-25.207636363636347,7.0,0.0,91.404,0,91.55323805645277
RUS,44,3,HARD,ALPINE,0.0,91.35300000000001,0.12950000000000728,-0.2817674418604783,0.33276744186046603,0.19833333333333295,0.8,0.0,10.391272727272792,8.0,0.0,91.726,0,91.87879134351117
RUS,45,3,HARD,ALPINE,0.0,91.34700000000001,-0.006000000000000227,0.045181818181808164,0.3338181818181825,0.28049999999999403,0.8181818181818182,0.0,-17.109818181818135,9.0,0.0,91.558,0,91.71434463056957
RUS,46,3,HARD,ALPINE,0.0,91.489,0.1419999999999959,-0.25893333333333146,0.3279333333333341,0.166333333333327,0.8363636363636363,0.0,0.9890909090909616,10.0,0.0,91.813,0,91.97289791762798
RUS,47,3,HARD,ALPINE,0.0,91.271,-0.21800000000000352,0.20941304347826167,0.3325869565217399,0.3299999999999983,0.8545454545454545,0.0,-34.11199999999997,11.0,0.0,91.663,0,91.82645120468636
RUS,48,3,HARD,ALPINE,0.0,91.52000000000001,0.24900000000000944,-0.1855531914893757,0.3285531914893622,0.25133333333333024,0.8727272727272727,0.0,-26.413090909090812,12.0,0.0,91.793,0,91.96000449174477
RUS,49,3,HARD,ALPINE,0.0,91.53399999999999,0.013999999999981583,-0.06810416666665287,0.3271041666666674,0.31466666666666754,0.8909090909090909,0.0,-22.114181818181713,13.0,0.0,92.113,0,92.28355777880317
RUS,50,3,HARD,ALPINE,0.0,91.667,0.13300000000000978,0.1164693877550993,0.32953061224489866,0.28266666666666634,0.9090909090909091,0.0,-51.815272727272614,14.0,0.0,91.854,0,92.02811106586157
RUS,51,3,HARD,ALPINE,0.0,91.6635,-0.003500000000002501,-0.1362500000000006,0.3267500000000007,0.2985000000000042,0.9272727272727272,0.0,-27.016363636363536,15.0,0.0,91.924,0,92.10166435291997
RUS,52,3,HARD,ALPINE,0.0,91.7265,0.06300000000000239,-0.12671568627450547,0.3242156862745106,0.2780000000000011,0.9454545454545454,0.0,-24.017454545454484,16.0,0.0,92.012,0,92.19321763997837
RUS,53,3,HARD,ALPINE,0.0,91.6545,-0.07200000000000273,0.032644230769231675,0.32485576923077003,0.2485000000000023,0.9636363636363636,0.0,49.28145454545459,17.0,0.0,91.842,0,92.02677092703676
RUS,54,3,HARD,ALPINE,0.0,91.8355,0.18099999999999739,-0.31234905660377177,0.3188490566037744,0.1871666666666698,0.9818181818181818,0.0,3.5803636363637565,18.0,0.0,91.937,0,92.12532421409516
RUS,55,3,HARD,ALPINE,0.0,91.8015,-0.033999999999991815,-0.1799537037037111,0.3154537037037044,0.1664999999999992,1.0,0.0,-24.720727272727146,19.0,0.0,91.93,0,92.12187750115356
SAI,4,1,SOFT,MERCEDES,1.0,90.5515,0.16450000000000387,0.10299999999998966,0.5464999999999994,0.5464999999999994,0.07272727272727272,0.0,-4.404363636363627,4.0,0.0,91.458,0,91.4686598611752
SAI,5,1,SOFT,MERCEDES,1.0,90.515,-0.03650000000000375,0.29737499999999883,0.645624999999999,0.6651666666666642,0.09090909090909091,0.0,10.49454545454548,5.0,0.0,91.134,0,91.1482131482336
SAI,6,1,SOFT,MERCEDES,1.0,90.713,0.1979999999999933,-0.17969999999999398,0.6007000000000005,0.6711666666666645,0.10909090909090909,0.0,17.39345454545456,6.0,0.0,91.368,0,91.385766435292
SAI,7,1,SOFT,MERCEDES,1.0,90.7765,0.06350000000000477,-0.007666666666670152,0.5991666666666665,0.6518333333333336,0.12727272727272726,0.0,2.7923636363636533,7.0,0.0,91.229,0,91.2503197223504
SAI,8,1,SOFT,MERCEDES,1.0,90.76050000000001,-0.015999999999991132,-0.11200000000000698,0.5804999999999987,0.49366666666666487,0.14545454545454545,0.0,15.191272727272747,8.0,0.0,91.425,0,91.44987300940879
SAI,9,1,SOFT,MERCEDES,1.0,90.9435,0.18299999999999272,-0.0866250000000015,0.5681249999999984,0.5138333333333284,0.16363636363636364,0.0,23.390181818181865,9.0,0.0,91.243,0,91.27142629646718
SAI,10,1,SOFT,MERCEDES,1.0,90.98349999999999,0.03999999999999204,-0.27433333333332954,0.5338333333333323,0.4031666666666638,0.18181818181818182,0.0,-12.01090909090901,10.0,0.0,91.536,0,91.5679795835256
SAI,11,1,SOFT,MERCEDES,1.0,91.08250000000001,0.09900000000001796,-0.07230000000000703,0.5257999999999982,0.3981666666666636,0.2,0.0,74.7880000000001,11.0,0.0,91.574,0,91.60953287058399
SAI,12,1,SOFT,MERCEDES,1.0,91.3165,0.23399999999999466,-0.2439090909090954,0.5014090909090886,0.3234999999999957,0.21818181818181817,0.0,14.386909090909171,12.0,0.0,92.078,0,92.11708615764239
SAI,13,1,SOFT,MERCEDES,1.0,91.3475,0.0309999999999917,0.21000000000000796,0.5204999999999984,0.4804999999999969,0.23636363636363636,0.0,11.685818181818213,13.0,0.0,92.112,0,92.15463944470079
SAI,14,1,SOFT,MERCEDES,1.0,91.37950000000001,0.03200000000001069,0.19569230769229762,0.5368076923076899,0.5734999999999957,0.2545454545454545,0.0,-11.215272727272634,14.0,0.0,91.897,0,91.9431927317592
SAI,15,1,SOFT,MERCEDES,1.0,91.569,0.18949999999999534,-0.1938928571428521,0.521892857142855,0.596999999999999,0.2727272727272727,0.0,-0.01636363636357885,15.0,0.0,91.886,0,91.93574601881758
SAI,16,1,SOFT,MERCEDES,1.0,91.64099999999999,0.07199999999998852,-0.2584333333333272,0.5034333333333317,0.435166666666665,0.2909090909090909,0.0,25.58254545454554,16.0,0.0,92.294,0,92.34729930587599
SAI,17,1,SOFT,MERCEDES,1.0,91.626,-0.014999999999986358,0.15428124999999415,0.513718749999998,0.41366666666666657,0.3090909090909091,0.0,-13.618545454545341,17.0,0.0,92.291,0,92.34785259293439
SAI,18,1,SOFT,MERCEDES,1.0,91.73349999999999,0.1074999999999875,0.04120588235294731,0.5162941176470572,0.4901666666666671,0.32727272727272727,0.0,-46.81963636363632,18.0,0.0,92.407,1,92.46740587999278
SAI,19,2,MEDIUM,MERCEDES,1.0,91.87299999999999,0.13949999999999818,0.01672222222222941,0.5172777777777766,0.5865000000000009,0.34545454545454546,0.0,0.09890909090909616,1.0,1.0,91.226,0,91.28995916705118
SAI,20,2,MEDIUM,MERCEDES,1.0,91.015,-0.8579999999999899,-0.2901578947368424,0.5011578947368409,0.4341666666666697,0.36363636363636365,0.0,1.7978181818181866,2.0,2.0,91.266,0,91.3335124541096
SAI,21,2,MEDIUM,MERCEDES,1.0,91.1575,0.1424999999999983,-0.3730249999999927,0.4815249999999992,0.2845000000000037,0.38181818181818183,0.0,-1.2032727272727115,3.0,3.0,91.365,0,91.43606574116798
SAI,22,2,MEDIUM,MERCEDES,1.0,91.3005,0.14300000000000068,-0.39716666666667033,0.46166666666666567,0.1280000000000001,0.4,0.0,4.79563636363639,4.0,4.0,91.446,0,91.52061902822638
SAI,23,2,MEDIUM,MERCEDES,1.0,91.2485,-0.0519999999999925,-0.25215909090909866,0.44965909090908956,0.12349999999999757,0.41818181818181815,0.0,25.994545454545488,5.0,5.0,91.379,0,91.4571723152848
SAI,24,2,MEDIUM,MERCEDES,1.0,91.2305,-0.018000000000000682,-0.2880652173913045,0.436565217391303,0.13683333333332826,0.43636363636363634,0.0,-30.60654545454544,6.0,6.0,91.517,0,91.59872560234318
SAI,25,2,MEDIUM,MERCEDES,1.0,91.3245,0.09399999999999409,-0.23389583333333636,0.4263958333333318,0.17949999999999497,0.45454545454545453,0.0,-19.607636363636317,7.0,7.0,91.69,0,91.77527888940158
SAI,26,2,MEDIUM,MERCEDES,1.0,91.4735,0.1490000000000009,-0.20150000000000207,0.41799999999999843,0.1858333333333301,0.4727272727272727,0.0,-26.40872727272722,8.0,8.0,91.66,0,91.74883217645998
SAI,27,2,MEDIUM,MERCEDES,1.0,91.5395,0.0660000000000025,-0.2860576923076978,0.4065576923076905,0.17649999999999486,0.4909090909090909,0.0,-45.90981818181816,9.0,9.0,91.327,0,91.41938546351838
SAI,28,2,MEDIUM,MERCEDES,1.0,91.3665,-0.17300000000000182,-0.429537037037039,0.39003703703703513,0.09916666666666174,0.509090909090909,0.0,-3.010909090909024,10.0,10.0,91.495,0,91.59093875057678
SAI,29,2,MEDIUM,MERCEDES,1.0,90.64099999999999,-0.7255000000000109,0.4473928571428719,0.4066071428571415,0.3116666666666674,0.5272727272727272,0.0,-16.511999999999958,11.0,11.0,91.943,0,92.04249203763518
SAI,30,2,MEDIUM,MERCEDES,1.0,90.9255,0.2845000000000084,0.5898275862068962,0.4276724137931021,0.6106666666666692,0.5454545454545454,0.0,56.38690909090917,12.0,12.0,91.642,0,91.74504532469358
SAI,31,2,MEDIUM,MERCEDES,1.0,90.9385,0.01300000000000523,0.26663333333332606,0.43686666666666507,0.8583333333333343,0.5636363636363636,0.0,-1.3141818181817868,13.0,13.0,91.771,0,91.87759861175198
SAI,32,2,MEDIUM,MERCEDES,1.0,90.9365,-0.0020000000000095497,0.38480645161291016,0.4496935483870954,0.8518333333333317,0.5818181818181818,0.0,-5.615272727272654,14.0,14.0,91.992,0,92.10215189881038
SAI,33,2,MEDIUM,MERCEDES,1.0,90.9525,0.016000000000005343,0.5713750000000051,0.4681249999999988,0.8591666666666669,0.6,0.0,-9.0163636363636,15.0,15.0,91.917,0,92.03070518586878
SAI,34,2,MEDIUM,MERCEDES,1.0,91.0295,0.07699999999999818,0.4066666666666706,0.4808333333333322,0.9205000000000041,0.6181818181818182,0.0,-11.217454545454416,16.0,16.0,91.229,0,91.34625847292718
SAI,35,2,MEDIUM,MERCEDES,1.0,91.0955,0.0660000000000025,-0.33711764705882447,0.4706176470588224,0.6868333333333349,0.6363636363636364,0.0,10.181454545454635,17.0,17.0,92.074,0,92.19481175998557
SAI,36,2,MEDIUM,MERCEDES,1.0,91.132,0.03650000000000375,0.45791428571428006,0.484085714285713,0.6543333333333313,0.6545454545454545,0.0,12.580363636363757,18.0,18.0,91.88,1,92.00436504704398
SAI,37,3,HARD,MERCEDES,1.0,91.12049999999999,-0.011500000000012278,0.2677638888888928,0.49173611111110993,0.6116666666666646,0.6727272727272727,0.0,0.298909090909099,1.0,0.0,91.492,0,91.61991833410238
SAI,38,3,HARD,MERCEDES,1.0,91.1695,0.049000000000006594,-0.16466216216215607,0.4871621621621612,0.674666666666667,0.6909090909090909,0.0,-10.202181818181813,2.0,0.0,91.403,0,91.53447162116078
SAI,39,3,HARD,MERCEDES,1.0,91.241,0.07150000000000034,-0.3166052631578878,0.4786052631578939,0.41466666666667135,0.7090909090909091,0.0,13.19672727272728,3.0,0.0,91.367,0,91.50202490821918
SAI,40,3,HARD,MERCEDES,1.0,91.10300000000001,-0.13799999999999102,-0.2091025641025674,0.4731025641025632,0.24950000000000236,0.7272727272727273,0.0,-6.404363636363627,4.0,0.0,91.592,0,91.73057819527757
SAI,41,3,HARD,MERCEDES,1.0,91.173,0.06999999999999318,-0.05275000000000213,0.47174999999999906,0.2816666666666663,0.7454545454545455,0.0,12.494545454545474,5.0,0.0,91.827,0,91.96913148233597
SAI,42,3,HARD,MERCEDES,1.0,91.2875,0.1144999999999925,0.06609756097561448,0.4734024390243894,0.40749999999999886,0.7636363636363637,0.0,34.193454545454586,6.0,0.0,91.683,0,91.82868476939437
SAI,43,3,HARD,MERCEDES,1.0,91.2235,-0.06399999999999295,-0.013571428571422295,0.47307142857142787,0.4726666666666688,0.7818181818181819,0.0,7.692363636363673,7.0,0.0,91.839,0,91.98823805645277
SAI,44,3,HARD,MERCEDES,1.0,91.35300000000001,0.12950000000000728,0.012627906976735104,0.4733720930232549,0.49499999999999983,0.8,0.0,-20.808727272727253,8.0,0.0,92.027,0,92.17979134351117
SAI,45,3,HARD,MERCEDES,1.0,91.34700000000001,-0.006000000000000227,0.20193181818181183,0.4780681818181808,0.5418333333333294,0.8181818181818182,0.0,-22.509818181818147,9.0,0.0,91.882,0,92.03834463056957
SAI,46,3,HARD,MERCEDES,1.0,91.489,0.1419999999999959,-0.08317777777777607,0.47617777777777676,0.5196666666666611,0.8363636363636363,0.0,19.989090909090947,10.0,0.0,91.827,0,91.98689791762797
SAI,47,3,HARD,MERCEDES,1.0,91.271,-0.21800000000000352,0.07808695652173758,0.4779130434782598,0.5429999999999969,0.8545454545454545,0.0,-26.411999999999942,11.0,0.0,91.889,0,92.05245120468636
SAI,48,3,HARD,MERCEDES,1.0,91.52000000000001,0.24900000000000944,-0.10659574468086419,0.47559574468084975,0.43933333333332786,0.8727272727272727,0.0,-49.21309090909088,12.0,0.0,91.76,0,91.92700449174477
SAI,49,3,HARD,MERCEDES,1.0,91.53399999999999,0.013999999999981583,-0.244395833333319,0.4703958333333323,0.38366666666666543,0.8909090909090909,0.0,-22.114181818181713,13.0,0.0,91.896,0,92.06655777880317
SAI,50,3,HARD,MERCEDES,1.0,91.667,0.13300000000000978,-0.23646938775510185,0.46546938775510105,0.274666666666666,0.9090909090909091,0.0,19.584727272727307,14.0,0.0,91.988,0,92.16211106586157
SAI,51,3,HARD,MERCEDES,1.0,91.6635,-0.003500000000002501,-0.13814999999999855,0.462649999999999,0.25983333333333763,0.9272727272727272,0.0,100.48363636363646,15.0,0.0,92.065,0,92.24266435291996
SAI,52,3,HARD,MERCEDES,1.0,91.7265,0.06300000000000239,-0.12171568627451251,0.46021568627450876,0.29733333333333195,0.9454545454545454,0.0,19.18254545454556,16.0,0.0,91.831,0,92.01221763997837
SAI,53,3,HARD,MERCEDES,1.0,91.6545,-0.07200000000000273,-0.27825961538461014,0.45475961538461446,0.27983333333333366,0.9636363636363636,0.0,23.781454545454586,17.0,0.0,92.246,0,92.43077092703676
SAI,54,3,HARD,MERCEDES,1.0,91.8355,0.18099999999999739,-0.04342452830188687,0.45392452830188584,0.30849999999999983,0.9818181818181818,0.0,57.58036363636376,18.0,0.0,92.091,0,92.27932421409515
SAI,55,3,HARD,MERCEDES,1.0,91.8015,-0.033999999999991815,-0.16137962962963887,0.4508796296296285,0.2921666666666643,1.0,0.0,-19.0207272727272,19.0,0.0,92.326,0,92.51787750115355
VER,4,1,SOFT,RED BULL,0.0,90.5515,0.16450000000000387,0.029999999999991662,0.021499999999998447,0.021499999999998447,0.07272727272727272,0.0,-7.20436363636361,4.0,0.0,90.234,0,90.2446598611752
VER,5,1,SOFT,RED BULL,0.0,90.515,-0.03650000000000375,-0.22687500000000327,-0.05412500000000264,-0.0878333333333406,0.09090909090909091,0.0,11.994545454545467,5.0,0.0,90.652,0,90.6662131482336
VER,6,1,SOFT,RED BULL,0.0,90.713,0.1979999999999933,-0.005499999999992157,-0.05550000000000068,-0.09683333333333621,0.10909090909090909,0.0,10.193454545454586,6.0,0.0,90.707,0,90.724766435292
VER,7,1,SOFT,RED BULL,0.0,90.7765,0.06350000000000477,-0.011666666666670267,-0.057833333333334735,-0.1371666666666679,0.12727272727272726,0.0,2.7923636363636533,7.0,0.0,90.775,0,90.7963197223504
VER,8,1,SOFT,RED BULL,0.0,90.76050000000001,-0.015999999999991132,0.061999999999999646,-0.047500000000001465,-0.03866666666666655,0.14545454545454545,0.0,-6.408727272727219,8.0,0.0,90.94,0,90.96487300940879
VER,9,1,SOFT,RED BULL,0.0,90.9435,0.18299999999999272,0.03849999999999909,-0.04200000000000159,-0.01950000000000311,0.16363636363636364,0.0,9.890181818181865,9.0,0.0,90.967,0,90.99542629646719
VER,10,1,SOFT,RED BULL,0.0,90.98349999999999,0.03999999999999204,0.022666666666673843,-0.03916666666666736,-0.0018333333333326134,0.18181818181818182,0.0,13.989090909090933,10.0,0.0,91.028,0,91.0599795835256
VER,11,1,SOFT,RED BULL,0.0,91.08250000000001,0.09900000000001796,-0.013800000000003365,-0.04070000000000107,-0.024833333333333485,0.2,0.0,-35.21199999999991,11.0,0.0,91.447,0,91.482532870584
VER,12,1,SOFT,RED BULL,0.0,91.3165,0.23399999999999466,0.15563636363636263,-0.025136363636364803,0.019833333333333297,0.21818181818181817,0.0,14.386909090909171,12.0,0.0,91.376,0,91.41508615764239
VER,13,1,SOFT,RED BULL,0.0,91.3475,0.0309999999999917,0.04916666666667524,-0.020666666666667055,0.03483333333333386,0.23636363636363636,0.0,67.58581818181827,13.0,0.0,91.557,0,91.5996394447008
VER,14,1,SOFT,RED BULL,0.0,91.37950000000001,0.03200000000001069,0.18292307692307255,-0.005423076923077675,0.11216666666666697,0.2545454545454545,0.0,39.184727272727386,14.0,0.0,91.671,0,91.7171927317592
VER,15,1,SOFT,RED BULL,0.0,91.569,0.18949999999999534,0.0997500000000043,0.002249999999999578,0.10266666666666897,0.2727272727272727,0.0,-69.0163636363636,15.0,0.0,91.735,0,91.78474601881759
VER,16,1,SOFT,RED BULL,0.0,91.64099999999999,0.07199999999998852,0.08563333333334147,0.008366666666666826,0.12450000000000234,0.2909090909090909,0.0,-22.41745454545446,16.0,0.0,91.908,0,91.961299305876
VER,17,1,SOFT,RED BULL,0.0,91.626,-0.014999999999986358,0.25653124999999655,0.02546874999999993,0.1593333333333362,0.3090909090909091,0.0,-51.01854545454539,17.0,0.0,91.645,0,91.70185259293439
VER,18,1,SOFT,RED BULL,0.0,91.73349999999999,0.1074999999999875,-0.10726470588234935,0.018764705882353096,0.09583333333333617,0.32727272727272727,0.0,-66.61963636363622,18.0,0.0,91.983,0,92.04340587999279
VER,19,1,SOFT,RED BULL,0.0,91.87299999999999,0.13949999999999818,0.08616666666667941,0.023833333333334237,0.10116666666667129,0.34545454545454546,0.0,26.579272727272773,19.0,0.0,92.067,0,92.13095916705117
VER,20,1,SOFT,RED BULL,0.0,91.015,-0.8579999999999899,0.9740526315789394,0.0779473684210531,0.3578333333333366,0.36363636363636365,0.0,11.978181818181923,20.0,0.0,92.021,0,92.08851245410959
VER,21,1,SOFT,RED BULL,0.0,91.1575,0.1424999999999983,0.7462750000000014,0.11722500000000054,0.6751666666666694,0.38181818181818183,0.0,39.87709090909096,21.0,0.0,92.485,0,92.55606574116798
VER,22,1,SOFT,RED BULL,0.0,91.3005,0.14300000000000068,1.0164523809523804,0.16804761904761956,1.0333333333333314,0.4,0.0,4.376000000000147,22.0,0.0,91.953,0,92.02761902822638
VER,23,1,SOFT,RED BULL,0.0,91.2485,-0.0519999999999925,0.5120681818181774,0.19243181818181848,0.9174999999999992,0.41818181818181815,0.0,-57.52509090909082,23.0,0.0,92.457,0,92.53517231528478
VER,24,1,SOFT,RED BULL,0.0,91.2305,-0.018000000000000682,0.9891086956521614,0.23739130434782582,1.0384999999999944,0.43636363636363634,0.0,76.77381818181834,24.0,0.0,92.67,0,92.75172560234319
VER,25,1,SOFT,RED BULL,0.0,91.3245,0.09399999999999409,1.0619375000000015,0.2835624999999998,1.0921666666666614,0.45454545454545453,0.0,-102.52727272727267,25.0,0.0,92.445,0,92.53027888940157
VER,26,1,SOFT,RED BULL,0.0,91.4735,0.1490000000000009,0.6604199999999923,0.31107999999999947,1.18116666666666,0.4727272727272727,0.0,49.371636363636426,26.0,0.0,92.619,0,92.70783217645999
VER,27,1,SOFT,RED BULL,0.0,91.5395,0.0660000000000025,0.7388653846153812,0.3406346153846147,1.132166666666663,0.4909090909090909,0.0,29.670545454545596,27.0,0.0,92.355,1,92.44738546351839
VER,28,2,MEDIUM,RED BULL,0.0,91.3665,-0.17300000000000182,0.6238703703703729,0.3646296296296291,1.0131666666666632,0.509090909090909,0.0,-0.3010909090909024,1.0,1.0,90.618,0,90.71393875057677
VER,29,2,MEDIUM,RED BULL,0.0,90.64099999999999,-0.7255000000000109,-0.37378571428571,0.35078571428571387,0.6816666666666672,0.5272727272727272,0.0,4.9978181818181895,2.0,2.0,90.792,0,90.89149203763519
VER,30,2,MEDIUM,RED BULL,0.0,90.9255,0.2845000000000084,-0.46758620689654934,0.3340862068965514,0.27733333333333593,0.5454545454545454,0.0,5.996727272727284,3.0,3.0,90.902,0,91.00504532469358
VER,31,2,MEDIUM,RED BULL,0.0,90.9385,0.01300000000000523,-0.3582333333333366,0.32173333333333287,-0.06433333333333262,0.5636363636363636,0.0,16.395636363636385,4.0,4.0,90.959,0,91.06559861175198
VER,32,2,MEDIUM,RED BULL,0.0,90.9365,-0.0020000000000095497,-0.2895806451612822,0.31208064516129014,-0.04916666666666458,0.5818181818181818,0.0,0.4945454545454808,5.0,5.0,90.995,0,91.10515189881038
VER,33,2,MEDIUM,RED BULL,0.0,90.9525,0.016000000000005343,-0.261156249999996,0.30365624999999996,0.009500000000002728,0.6,0.0,12.593454545454577,6.0,6.0,90.745,0,90.85870518586879
